"","PRVial","FShell","AvgIShell","Growth","Sample.Shorthand","Protein","Pep1","Pep2","Pep3","metric","Bay","Habitat","Region","Mean","Median","sd","Var","Min","Max"
"29","G001",17.45,16,1.45,"CI-E","Catalase",0.0570770029308818,0.0790608596844316,0.0873286188642135,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"30","G001",17.45,16,1.45,"CI-E","Arachidonate",12.4895150297426,13.4799019621923,14.6835914461501,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"31","G001",17.45,16,1.45,"CI-E","HSP90-alpha",210.594143859022,317.863198347058,346.945096152277,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"32","G001",17.45,16,1.45,"CI-E","Puromycin-sensitive",3.83201152850969,3.82001611125344,4.06615559953363,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"33","G001",17.45,16,1.45,"CI-E","Cytochrome",1.89587814265255,1.89874706302565,1.96235493956616,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"34","G001",17.45,16,1.45,"CI-E","PDI",5.70746571388211,6.67218516486888,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"35","G001",17.45,16,1.45,"CI-E","HSP90-alpha",210.594143859022,317.863198347058,346.945096152277,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"36","G001",17.45,16,1.45,"CI-E","Glycogen",40.2387627286899,44.7253950962786,43.9700431015444,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"37","G001",17.45,16,1.45,"CI-E","Cytochrome",1.89587814265255,1.89874706302565,1.96235493956616,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"38","G001",17.45,16,1.45,"CI-E","Arachidonate",12.4895150297426,13.4799019621923,14.6835914461501,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"39","G001",17.45,16,1.45,"CI-E","HSP90-alpha",210.594143859022,317.863198347058,346.945096152277,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"40","G002",17.66,16,1.66,"CI-E","Puromycin-sensitive",4.51560260602511,4.80142259561537,5.20828134305356,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"41","G002",17.66,16,1.66,"CI-E","Superoxide",NA,0.323186317375512,NA,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"42","G002",17.66,16,1.66,"CI-E","NaK-ATPase",14.7415925905212,14.0814564240277,NA,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"43","G002",17.66,16,1.66,"CI-E","Glycogen",74.6960532477297,78.8575440587027,81.0119620545516,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"44","G002",17.66,16,1.66,"CI-E","PDI",7.52152628553275,8.9264511214168,NA,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"45","G002",17.66,16,1.66,"CI-E","NaK-ATPase",14.7415925905212,14.0814564240277,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"46","G002",17.66,16,1.66,"CI-E","Trifunctional",38.0419282951125,33.3732021643817,NA,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"47","G002",17.66,16,1.66,"CI-E","Peroxiredoxin-1",135.631864686435,NA,NA,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"48","G002",17.66,16,1.66,"CI-E","Superoxide",NA,0.323186317375512,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"49","G002",17.66,16,1.66,"CI-E","Trifunctional",38.0419282951125,33.3732021643817,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"50","G002",17.66,16,1.66,"CI-E","HSP70",12.1153054156614,NA,NA,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"51","G002",17.66,16,1.66,"CI-E","Peroxiredoxin-1",135.631864686435,NA,NA,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"52","G002",17.66,16,1.66,"CI-E","Puromycin-sensitive",4.51560260602511,4.80142259561537,5.20828134305356,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"53","G002",17.66,16,1.66,"CI-E","Arachidonate",17.9768641442287,18.3217089630949,22.7929758238571,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"54","G002",17.66,16,1.66,"CI-E","Trifunctional",38.0419282951125,33.3732021643817,NA,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"55","G002",17.66,16,1.66,"CI-E","HSP70",12.1153054156614,NA,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"56","G002",17.66,16,1.66,"CI-E","Ras-related",129.196028717252,NA,NA,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"57","G002",17.66,16,1.66,"CI-E","Ras-related",129.196028717252,NA,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"58","G002",17.66,16,1.66,"CI-E","HSP70",12.1153054156614,NA,NA,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"59","G002",17.66,16,1.66,"CI-E","Peroxiredoxin-1",135.631864686435,NA,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"60","G002",17.66,16,1.66,"CI-E","Puromycin-sensitive",4.51560260602511,4.80142259561537,5.20828134305356,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"61","G002",17.66,16,1.66,"CI-E","HSP90-alpha",520.59075655414,727.964048199629,760.086512586617,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"62","G002",17.66,16,1.66,"CI-E","NaK-ATPase",14.7415925905212,14.0814564240277,NA,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"63","G002",17.66,16,1.66,"CI-E","Catalase",0.0369604626116943,0.056128124246324,0.0587127958566488,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"64","G002",17.66,16,1.66,"CI-E","Catalase",0.0369604626116943,0.056128124246324,0.0587127958566488,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"65","G002",17.66,16,1.66,"CI-E","Catalase",0.0369604626116943,0.056128124246324,0.0587127958566488,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"66","G002",17.66,16,1.66,"CI-E","Glycogen",74.6960532477297,78.8575440587027,81.0119620545516,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"67","G002",17.66,16,1.66,"CI-E","Ras-related",129.196028717252,NA,NA,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"68","G002",17.66,16,1.66,"CI-E","HSP90-alpha",520.59075655414,727.964048199629,760.086512586617,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"69","G002",17.66,16,1.66,"CI-E","Superoxide",NA,0.323186317375512,NA,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"70","G002",17.66,16,1.66,"CI-E","Cytochrome",2.14177339273751,2.17370240373162,2.2633574871056,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"71","G002",17.66,16,1.66,"CI-E","Cytochrome",2.14177339273751,2.17370240373162,2.2633574871056,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"72","G002",17.66,16,1.66,"CI-E","PDI",7.52152628553275,8.9264511214168,NA,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"73","G002",17.66,16,1.66,"CI-E","Glycogen",74.6960532477297,78.8575440587027,81.0119620545516,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"74","G002",17.66,16,1.66,"CI-E","HSP90-alpha",520.59075655414,727.964048199629,760.086512586617,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"75","G002",17.66,16,1.66,"CI-E","Cytochrome",2.14177339273751,2.17370240373162,2.2633574871056,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"76","G002",17.66,16,1.66,"CI-E","Arachidonate",17.9768641442287,18.3217089630949,22.7929758238571,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"77","G002",17.66,16,1.66,"CI-E","PDI",7.52152628553275,8.9264511214168,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"78","G002",17.66,16,1.66,"CI-E","Arachidonate",17.9768641442287,18.3217089630949,22.7929758238571,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"79","G003",15.64,16,-0.359999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","G004",15.54,16,-0.460000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","G005",13.11,15.4,-2.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","G006",16.17,14.8,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","G007",13.83,14.8,-0.970000000000001,"CI-E","HSP90-alpha",417.337543627171,571.327182929363,585.164527603484,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"84","G007",13.83,14.8,-0.970000000000001,"CI-E","Trifunctional",29.3902438223621,28.7144960940096,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"85","G007",13.83,14.8,-0.970000000000001,"CI-E","NaK-ATPase",12.5472432302479,12.2136886459222,NA,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"86","G007",13.83,14.8,-0.970000000000001,"CI-E","NaK-ATPase",12.5472432302479,12.2136886459222,NA,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"87","G007",13.83,14.8,-0.970000000000001,"CI-E","Superoxide",0.37532056297631,0.344946849656273,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"88","G007",13.83,14.8,-0.970000000000001,"CI-E","Superoxide",0.37532056297631,0.344946849656273,NA,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"89","G007",13.83,14.8,-0.970000000000001,"CI-E","NaK-ATPase",12.5472432302479,12.2136886459222,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"90","G007",13.83,14.8,-0.970000000000001,"CI-E","Trifunctional",29.3902438223621,28.7144960940096,NA,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"91","G007",13.83,14.8,-0.970000000000001,"CI-E","Peroxiredoxin-1",118.634784813887,NA,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"92","G007",13.83,14.8,-0.970000000000001,"CI-E","Peroxiredoxin-1",118.634784813887,NA,NA,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"93","G007",13.83,14.8,-0.970000000000001,"CI-E","Superoxide",0.37532056297631,0.344946849656273,NA,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"94","G007",13.83,14.8,-0.970000000000001,"CI-E","Trifunctional",29.3902438223621,28.7144960940096,NA,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"95","G007",13.83,14.8,-0.970000000000001,"CI-E","PDI",7.0619777477083,8.16438891641603,NA,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"96","G007",13.83,14.8,-0.970000000000001,"CI-E","Catalase",0.0422182626952559,0.0620959909721141,0.0640737231050185,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"97","G007",13.83,14.8,-0.970000000000001,"CI-E","Puromycin-sensitive",4.36723723577875,4.51259471975182,4.80946374158698,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"98","G007",13.83,14.8,-0.970000000000001,"CI-E","Ras-related",122.48533561105,NA,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"99","G007",13.83,14.8,-0.970000000000001,"CI-E","Puromycin-sensitive",4.36723723577875,4.51259471975182,4.80946374158698,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"100","G007",13.83,14.8,-0.970000000000001,"CI-E","HSP90-alpha",417.337543627171,571.327182929363,585.164527603484,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"101","G007",13.83,14.8,-0.970000000000001,"CI-E","Puromycin-sensitive",4.36723723577875,4.51259471975182,4.80946374158698,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"102","G007",13.83,14.8,-0.970000000000001,"CI-E","Peroxiredoxin-1",118.634784813887,NA,NA,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"103","G007",13.83,14.8,-0.970000000000001,"CI-E","Ras-related",122.48533561105,NA,NA,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"104","G007",13.83,14.8,-0.970000000000001,"CI-E","PDI",7.0619777477083,8.16438891641603,NA,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"105","G007",13.83,14.8,-0.970000000000001,"CI-E","Cytochrome",2.0646363869665,2.09068516695583,2.18354643596753,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"106","G007",13.83,14.8,-0.970000000000001,"CI-E","HSP70",10.5281974615454,NA,NA,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"107","G007",13.83,14.8,-0.970000000000001,"CI-E","Ras-related",122.48533561105,NA,NA,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"108","G007",13.83,14.8,-0.970000000000001,"CI-E","HSP70",10.5281974615454,NA,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"109","G007",13.83,14.8,-0.970000000000001,"CI-E","Glycogen",64.1124186614937,71.5515120934084,67.572377082179,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"110","G007",13.83,14.8,-0.970000000000001,"CI-E","Catalase",0.0422182626952559,0.0620959909721141,0.0640737231050185,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"111","G007",13.83,14.8,-0.970000000000001,"CI-E","HSP90-alpha",417.337543627171,571.327182929363,585.164527603484,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"112","G007",13.83,14.8,-0.970000000000001,"CI-E","Arachidonate",16.5413424575507,16.4373603507761,19.3392849351737,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"113","G007",13.83,14.8,-0.970000000000001,"CI-E","Catalase",0.0422182626952559,0.0620959909721141,0.0640737231050185,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"114","G007",13.83,14.8,-0.970000000000001,"CI-E","HSP70",10.5281974615454,NA,NA,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"115","G007",13.83,14.8,-0.970000000000001,"CI-E","Cytochrome",2.0646363869665,2.09068516695583,2.18354643596753,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"116","G007",13.83,14.8,-0.970000000000001,"CI-E","PDI",7.0619777477083,8.16438891641603,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"117","G007",13.83,14.8,-0.970000000000001,"CI-E","Cytochrome",2.0646363869665,2.09068516695583,2.18354643596753,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"118","G007",13.83,14.8,-0.970000000000001,"CI-E","Glycogen",64.1124186614937,71.5515120934084,67.572377082179,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"119","G007",13.83,14.8,-0.970000000000001,"CI-E","Glycogen",64.1124186614937,71.5515120934084,67.572377082179,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"120","G007",13.83,14.8,-0.970000000000001,"CI-E","Arachidonate",16.5413424575507,16.4373603507761,19.3392849351737,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"121","G007",13.83,14.8,-0.970000000000001,"CI-E","Arachidonate",16.5413424575507,16.4373603507761,19.3392849351737,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"122","G008",14.46,14.8,-0.34,"CI-E","Superoxide",0.386993831455457,0.361478183327563,NA,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"123","G008",14.46,14.8,-0.34,"CI-E","NaK-ATPase",10.6686550534633,10.8346790783872,NA,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"124","G008",14.46,14.8,-0.34,"CI-E","NaK-ATPase",10.6686550534633,10.8346790783872,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"125","G008",14.46,14.8,-0.34,"CI-E","HSP70",9.40108033144077,NA,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"126","G008",14.46,14.8,-0.34,"CI-E","Trifunctional",30.6808318674208,25.1825507618497,NA,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"127","G008",14.46,14.8,-0.34,"CI-E","Catalase",0.0369628160837637,0.0678035896283728,0.0599290852283196,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"128","G008",14.46,14.8,-0.34,"CI-E","Superoxide",0.386993831455457,0.361478183327563,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"129","G008",14.46,14.8,-0.34,"CI-E","Trifunctional",30.6808318674208,25.1825507618497,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"130","G008",14.46,14.8,-0.34,"CI-E","Trifunctional",30.6808318674208,25.1825507618497,NA,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"131","G008",14.46,14.8,-0.34,"CI-E","Ras-related",110.074140277574,NA,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"132","G008",14.46,14.8,-0.34,"CI-E","Peroxiredoxin-1",93.9073813772315,NA,NA,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"133","G008",14.46,14.8,-0.34,"CI-E","Peroxiredoxin-1",93.9073813772315,NA,NA,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"134","G008",14.46,14.8,-0.34,"CI-E","Peroxiredoxin-1",93.9073813772315,NA,NA,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"135","G008",14.46,14.8,-0.34,"CI-E","HSP90-alpha",258.985653686648,453.86010493571,343.427057228721,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"136","G008",14.46,14.8,-0.34,"CI-E","Puromycin-sensitive",4.01822745593677,4.18238279777841,4.51422463522595,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"137","G008",14.46,14.8,-0.34,"CI-E","HSP90-alpha",258.985653686648,453.86010493571,343.427057228721,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"138","G008",14.46,14.8,-0.34,"CI-E","Cytochrome",1.91870877991828,2.0287350490449,2.12673641637489,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"139","G008",14.46,14.8,-0.34,"CI-E","HSP70",9.40108033144077,NA,NA,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"140","G008",14.46,14.8,-0.34,"CI-E","Glycogen",59.5896119267984,62.3878261020743,47.6634314359252,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
